No;ID Supplier;Nama Supplier;ID Brand;Nama Brand;ID Store;Nama Store;Hari Order;Min. Purchase;Trading Term;Promo Factor;Delay Factor
4053;1;PT. BERSAMA DISTRIVERSA INDONESIA (DC CIPUTAT);2316;BYNADS;32;Miss Glam Pasaman Barat;2;500000;0;;
4054;1;PT. BERSAMA DISTRIVERSA INDONESIA (DC CIPUTAT);2316;BYNADS;33;Miss Glam Halat;2;500000;0;;
4055;1;PT. BERSAMA DISTRIVERSA INDONESIA (DC CIPUTAT);2316;BYNADS;34;Miss Glam Duri;2;500000;0;;
4056;1;PT. BERSAMA DISTRIVERSA INDONESIA (DC CIPUTAT);2316;BYNADS;35;Miss Glam Sudirman;2;500000;0;;
4057;1;PT. BERSAMA DISTRIVERSA INDONESIA (DC CIPUTAT);2316;BYNADS;36;Miss Glam Dr. Mansyur;2;500000;0;;
4058;1;PT. BERSAMA DISTRIVERSA INDONESIA (DC CIPUTAT);2316;BYNADS;38;Miss Glam P. Sidimpuan;2;500000;0;;
4059;1;PT. BERSAMA DISTRIVERSA INDONESIA (DC CIPUTAT);2316;BYNADS;39;Miss Glam Aceh;2;500000;0;;
4060;1;PT. BERSAMA DISTRIVERSA INDONESIA (DC CIPUTAT);2316;BYNADS;40;Miss Glam Marpoyan;2;500000;0;;
4061;1;PT. BERSAMA DISTRIVERSA INDONESIA (DC CIPUTAT);2316;BYNADS;41;Miss Glam Sei Penuh;2;500000;0;;
4062;1;PT. BERSAMA DISTRIVERSA INDONESIA (DC CIPUTAT);2316;BYNADS;42;Miss Glam Mayang;2;500000;0;;
4063;1;PT. BERSAMA DISTRIVERSA INDONESIA (DC CIPUTAT);2316;BYNADS;43;Miss Glam Soeta;2;500000;0;;
4064;1;PT. BERSAMA DISTRIVERSA INDONESIA (DC CIPUTAT);2316;BYNADS;44;Miss Glam Balikpapan;2;500000;0;;
4065;1;PT. BERSAMA DISTRIVERSA INDONESIA (DC CIPUTAT);517;CAMILLE;7;Miss Glam Padang;1;500000;0;;
4066;1;PT. BERSAMA DISTRIVERSA INDONESIA (DC CIPUTAT);517;CAMILLE;8;Miss Glam Pekanbaru;1;500000;0;;
4067;1;PT. BERSAMA DISTRIVERSA INDONESIA (DC CIPUTAT);517;CAMILLE;9;Miss Glam Jambi;1;500000;0;;
4068;1;PT. BERSAMA DISTRIVERSA INDONESIA (DC CIPUTAT);517;CAMILLE;13;Miss Glam Bukittinggi;1;500000;0;;
4069;1;PT. BERSAMA DISTRIVERSA INDONESIA (DC CIPUTAT);517;CAMILLE;14;Miss Glam Panam;1;500000;0;;
4070;1;PT. BERSAMA DISTRIVERSA INDONESIA (DC CIPUTAT);517;CAMILLE;15;Miss Glam Muaro Bungo;1;500000;0;;
4071;1;PT. BERSAMA DISTRIVERSA INDONESIA (DC CIPUTAT);517;CAMILLE;17;Miss Glam Lampung;1;500000;0;;
4072;1;PT. BERSAMA DISTRIVERSA INDONESIA (DC CIPUTAT);517;CAMILLE;18;Miss Glam Bengkulu;1;500000;0;;
4073;1;PT. BERSAMA DISTRIVERSA INDONESIA (DC CIPUTAT);517;CAMILLE;19;Miss Glam Medan;1;500000;0;;
4074;1;PT. BERSAMA DISTRIVERSA INDONESIA (DC CIPUTAT);517;CAMILLE;20;Miss Glam Palembang;1;500000;0;;
4075;1;PT. BERSAMA DISTRIVERSA INDONESIA (DC CIPUTAT);517;CAMILLE;21;Miss Glam Damar;1;500000;0;;
4076;1;PT. BERSAMA DISTRIVERSA INDONESIA (DC CIPUTAT);517;CAMILLE;22;Miss Glam Bangka;1;500000;0;;
4077;1;PT. BERSAMA DISTRIVERSA INDONESIA (DC CIPUTAT);517;CAMILLE;23;Miss Glam Payakumbuh;1;500000;0;;
4078;1;PT. BERSAMA DISTRIVERSA INDONESIA (DC CIPUTAT);517;CAMILLE;24;Miss Glam Solok;1;500000;0;;
4079;1;PT. BERSAMA DISTRIVERSA INDONESIA (DC CIPUTAT);517;CAMILLE;25;Miss Glam Tembilahan;1;500000;0;;
4080;1;PT. BERSAMA DISTRIVERSA INDONESIA (DC CIPUTAT);517;CAMILLE;26;Miss Glam Lubuk Linggau;1;500000;0;;
4081;1;PT. BERSAMA DISTRIVERSA INDONESIA (DC CIPUTAT);517;CAMILLE;27;Miss Glam Dumai;1;500000;0;;
4082;1;PT. BERSAMA DISTRIVERSA INDONESIA (DC CIPUTAT);517;CAMILLE;28;Miss Glam Kedaton;1;500000;0;;
4083;1;PT. BERSAMA DISTRIVERSA INDONESIA (DC CIPUTAT);517;CAMILLE;29;Miss Glam Rantau Prapat;1;500000;0;;
4084;1;PT. BERSAMA DISTRIVERSA INDONESIA (DC CIPUTAT);517;CAMILLE;30;Miss Glam Tanjung Pinang;1;500000;0;;
4085;1;PT. BERSAMA DISTRIVERSA INDONESIA (DC CIPUTAT);517;CAMILLE;31;Miss Glam Sutomo;1;500000;0;;
4086;1;PT. BERSAMA DISTRIVERSA INDONESIA (DC CIPUTAT);517;CAMILLE;32;Miss Glam Pasaman Barat;1;500000;0;;
4087;1;PT. BERSAMA DISTRIVERSA INDONESIA (DC CIPUTAT);517;CAMILLE;33;Miss Glam Halat;1;500000;0;;
4088;1;PT. BERSAMA DISTRIVERSA INDONESIA (DC CIPUTAT);517;CAMILLE;34;Miss Glam Duri;1;500000;0;;
4089;1;PT. BERSAMA DISTRIVERSA INDONESIA (DC CIPUTAT);517;CAMILLE;35;Miss Glam Sudirman;1;500000;0;;
4090;1;PT. BERSAMA DISTRIVERSA INDONESIA (DC CIPUTAT);517;CAMILLE;36;Miss Glam Dr. Mansyur;1;500000;0;;
4091;1;PT. BERSAMA DISTRIVERSA INDONESIA (DC CIPUTAT);517;CAMILLE;38;Miss Glam P. Sidimpuan;1;500000;0;;
4092;1;PT. BERSAMA DISTRIVERSA INDONESIA (DC CIPUTAT);517;CAMILLE;39;Miss Glam Aceh;1;500000;0;;
4093;1;PT. BERSAMA DISTRIVERSA INDONESIA (DC CIPUTAT);517;CAMILLE;40;Miss Glam Marpoyan;1;500000;0;;
4094;1;PT. BERSAMA DISTRIVERSA INDONESIA (DC CIPUTAT);517;CAMILLE;41;Miss Glam Sei Penuh;1;500000;0;;
4095;1;PT. BERSAMA DISTRIVERSA INDONESIA (DC CIPUTAT);517;CAMILLE;42;Miss Glam Mayang;1;500000;0;;
4096;1;PT. BERSAMA DISTRIVERSA INDONESIA (DC CIPUTAT);517;CAMILLE;43;Miss Glam Soeta;1;500000;0;;
4097;1;PT. BERSAMA DISTRIVERSA INDONESIA (DC CIPUTAT);517;CAMILLE;44;Miss Glam Balikpapan;1;500000;0;;
4098;1;PT. BERSAMA DISTRIVERSA INDONESIA (DC CIPUTAT);1794;CASSTINE;43;Miss Glam Soeta;4;500000;0;;
4099;1;PT. BERSAMA DISTRIVERSA INDONESIA (DC CIPUTAT);1794;CASSTINE;44;Miss Glam Balikpapan;4;500000;0;;
4100;1;PT. BERSAMA DISTRIVERSA INDONESIA (DC CIPUTAT);1621;CAVE;7;Miss Glam Padang;1;500000;0;;
4101;1;PT. BERSAMA DISTRIVERSA INDONESIA (DC CIPUTAT);1621;CAVE;8;Miss Glam Pekanbaru;1;500000;0;;
4102;1;PT. BERSAMA DISTRIVERSA INDONESIA (DC CIPUTAT);1621;CAVE;9;Miss Glam Jambi;1;500000;0;;
4103;1;PT. BERSAMA DISTRIVERSA INDONESIA (DC CIPUTAT);1621;CAVE;13;Miss Glam Bukittinggi;1;500000;0;;
4104;1;PT. BERSAMA DISTRIVERSA INDONESIA (DC CIPUTAT);1621;CAVE;14;Miss Glam Panam;1;500000;0;;
4105;1;PT. BERSAMA DISTRIVERSA INDONESIA (DC CIPUTAT);1621;CAVE;15;Miss Glam Muaro Bungo;1;500000;0;;
4106;1;PT. BERSAMA DISTRIVERSA INDONESIA (DC CIPUTAT);1621;CAVE;17;Miss Glam Lampung;1;500000;0;;
4107;1;PT. BERSAMA DISTRIVERSA INDONESIA (DC CIPUTAT);1621;CAVE;18;Miss Glam Bengkulu;1;500000;0;;
4108;1;PT. BERSAMA DISTRIVERSA INDONESIA (DC CIPUTAT);1621;CAVE;19;Miss Glam Medan;1;500000;0;;
4109;1;PT. BERSAMA DISTRIVERSA INDONESIA (DC CIPUTAT);1621;CAVE;20;Miss Glam Palembang;1;500000;0;;
4110;1;PT. BERSAMA DISTRIVERSA INDONESIA (DC CIPUTAT);1621;CAVE;21;Miss Glam Damar;1;500000;0;;
4111;1;PT. BERSAMA DISTRIVERSA INDONESIA (DC CIPUTAT);1621;CAVE;22;Miss Glam Bangka;1;500000;0;;
4112;1;PT. BERSAMA DISTRIVERSA INDONESIA (DC CIPUTAT);1621;CAVE;23;Miss Glam Payakumbuh;1;500000;0;;
4113;1;PT. BERSAMA DISTRIVERSA INDONESIA (DC CIPUTAT);1621;CAVE;24;Miss Glam Solok;1;500000;0;;
4114;1;PT. BERSAMA DISTRIVERSA INDONESIA (DC CIPUTAT);1621;CAVE;25;Miss Glam Tembilahan;1;500000;0;;
4115;1;PT. BERSAMA DISTRIVERSA INDONESIA (DC CIPUTAT);1621;CAVE;26;Miss Glam Lubuk Linggau;1;500000;0;;
4116;1;PT. BERSAMA DISTRIVERSA INDONESIA (DC CIPUTAT);1621;CAVE;27;Miss Glam Dumai;1;500000;0;;
4117;1;PT. BERSAMA DISTRIVERSA INDONESIA (DC CIPUTAT);1621;CAVE;28;Miss Glam Kedaton;1;500000;0;;
4118;1;PT. BERSAMA DISTRIVERSA INDONESIA (DC CIPUTAT);1621;CAVE;29;Miss Glam Rantau Prapat;1;500000;0;;
4119;1;PT. BERSAMA DISTRIVERSA INDONESIA (DC CIPUTAT);1621;CAVE;30;Miss Glam Tanjung Pinang;1;500000;0;;
4120;1;PT. BERSAMA DISTRIVERSA INDONESIA (DC CIPUTAT);1621;CAVE;31;Miss Glam Sutomo;1;500000;0;;
4121;1;PT. BERSAMA DISTRIVERSA INDONESIA (DC CIPUTAT);1621;CAVE;32;Miss Glam Pasaman Barat;1;500000;0;;
4122;1;PT. BERSAMA DISTRIVERSA INDONESIA (DC CIPUTAT);1621;CAVE;33;Miss Glam Halat;1;500000;0;;
4123;1;PT. BERSAMA DISTRIVERSA INDONESIA (DC CIPUTAT);1621;CAVE;34;Miss Glam Duri;1;500000;0;;
4124;1;PT. BERSAMA DISTRIVERSA INDONESIA (DC CIPUTAT);1621;CAVE;35;Miss Glam Sudirman;1;500000;0;;
4125;1;PT. BERSAMA DISTRIVERSA INDONESIA (DC CIPUTAT);1621;CAVE;36;Miss Glam Dr. Mansyur;1;500000;0;;
4126;1;PT. BERSAMA DISTRIVERSA INDONESIA (DC CIPUTAT);1621;CAVE;38;Miss Glam P. Sidimpuan;1;500000;0;;
4127;1;PT. BERSAMA DISTRIVERSA INDONESIA (DC CIPUTAT);1621;CAVE;39;Miss Glam Aceh;1;500000;0;;
4128;1;PT. BERSAMA DISTRIVERSA INDONESIA (DC CIPUTAT);1621;CAVE;40;Miss Glam Marpoyan;1;500000;0;;
4129;1;PT. BERSAMA DISTRIVERSA INDONESIA (DC CIPUTAT);1621;CAVE;41;Miss Glam Sei Penuh;1;500000;0;;
4130;1;PT. BERSAMA DISTRIVERSA INDONESIA (DC CIPUTAT);1621;CAVE;42;Miss Glam Mayang;1;500000;0;;
4131;1;PT. BERSAMA DISTRIVERSA INDONESIA (DC CIPUTAT);1621;CAVE;43;Miss Glam Soeta;1;500000;0;;
4132;1;PT. BERSAMA DISTRIVERSA INDONESIA (DC CIPUTAT);1621;CAVE;44;Miss Glam Balikpapan;1;500000;0;;
4133;1;PT. BERSAMA DISTRIVERSA INDONESIA (DC CIPUTAT);1429;CERAVE;7;Miss Glam Padang;1;500000;0;;
4134;1;PT. BERSAMA DISTRIVERSA INDONESIA (DC CIPUTAT);1429;CERAVE;8;Miss Glam Pekanbaru;1;500000;0;;
4135;1;PT. BERSAMA DISTRIVERSA INDONESIA (DC CIPUTAT);1429;CERAVE;9;Miss Glam Jambi;1;500000;0;;
4136;1;PT. BERSAMA DISTRIVERSA INDONESIA (DC CIPUTAT);1429;CERAVE;13;Miss Glam Bukittinggi;1;500000;0;;
4137;1;PT. BERSAMA DISTRIVERSA INDONESIA (DC CIPUTAT);1429;CERAVE;14;Miss Glam Panam;1;500000;0;;
4138;1;PT. BERSAMA DISTRIVERSA INDONESIA (DC CIPUTAT);1429;CERAVE;15;Miss Glam Muaro Bungo;1;500000;0;;
4139;1;PT. BERSAMA DISTRIVERSA INDONESIA (DC CIPUTAT);1429;CERAVE;17;Miss Glam Lampung;1;500000;0;;
4140;1;PT. BERSAMA DISTRIVERSA INDONESIA (DC CIPUTAT);1429;CERAVE;18;Miss Glam Bengkulu;1;500000;0;;
4141;1;PT. BERSAMA DISTRIVERSA INDONESIA (DC CIPUTAT);1429;CERAVE;19;Miss Glam Medan;1;500000;0;;
4142;1;PT. BERSAMA DISTRIVERSA INDONESIA (DC CIPUTAT);1429;CERAVE;20;Miss Glam Palembang;1;500000;0;;
4143;1;PT. BERSAMA DISTRIVERSA INDONESIA (DC CIPUTAT);1429;CERAVE;21;Miss Glam Damar;1;500000;0;;
4144;1;PT. BERSAMA DISTRIVERSA INDONESIA (DC CIPUTAT);1429;CERAVE;22;Miss Glam Bangka;1;500000;0;;
4145;1;PT. BERSAMA DISTRIVERSA INDONESIA (DC CIPUTAT);1429;CERAVE;23;Miss Glam Payakumbuh;1;500000;0;;
4146;1;PT. BERSAMA DISTRIVERSA INDONESIA (DC CIPUTAT);1429;CERAVE;24;Miss Glam Solok;1;500000;0;;
4147;1;PT. BERSAMA DISTRIVERSA INDONESIA (DC CIPUTAT);1429;CERAVE;25;Miss Glam Tembilahan;1;500000;0;;
4148;1;PT. BERSAMA DISTRIVERSA INDONESIA (DC CIPUTAT);1429;CERAVE;26;Miss Glam Lubuk Linggau;1;500000;0;;
4149;1;PT. BERSAMA DISTRIVERSA INDONESIA (DC CIPUTAT);1429;CERAVE;27;Miss Glam Dumai;1;500000;0;;
4150;1;PT. BERSAMA DISTRIVERSA INDONESIA (DC CIPUTAT);1429;CERAVE;28;Miss Glam Kedaton;1;500000;0;;
4151;1;PT. BERSAMA DISTRIVERSA INDONESIA (DC CIPUTAT);1429;CERAVE;29;Miss Glam Rantau Prapat;1;500000;0;;
4152;1;PT. BERSAMA DISTRIVERSA INDONESIA (DC CIPUTAT);1429;CERAVE;30;Miss Glam Tanjung Pinang;1;500000;0;;
4153;1;PT. BERSAMA DISTRIVERSA INDONESIA (DC CIPUTAT);1429;CERAVE;31;Miss Glam Sutomo;1;500000;0;;
4154;1;PT. BERSAMA DISTRIVERSA INDONESIA (DC CIPUTAT);1429;CERAVE;32;Miss Glam Pasaman Barat;1;500000;0;;
4155;1;PT. BERSAMA DISTRIVERSA INDONESIA (DC CIPUTAT);1429;CERAVE;33;Miss Glam Halat;1;500000;0;;
4156;1;PT. BERSAMA DISTRIVERSA INDONESIA (DC CIPUTAT);1429;CERAVE;34;Miss Glam Duri;1;500000;0;;
4157;1;PT. BERSAMA DISTRIVERSA INDONESIA (DC CIPUTAT);1429;CERAVE;35;Miss Glam Sudirman;1;500000;0;;
4158;1;PT. BERSAMA DISTRIVERSA INDONESIA (DC CIPUTAT);1429;CERAVE;36;Miss Glam Dr. Mansyur;1;500000;0;;
4159;1;PT. BERSAMA DISTRIVERSA INDONESIA (DC CIPUTAT);1429;CERAVE;38;Miss Glam P. Sidimpuan;1;500000;0;;
4160;1;PT. BERSAMA DISTRIVERSA INDONESIA (DC CIPUTAT);1429;CERAVE;39;Miss Glam Aceh;1;500000;0;;
4161;1;PT. BERSAMA DISTRIVERSA INDONESIA (DC CIPUTAT);1429;CERAVE;40;Miss Glam Marpoyan;1;500000;0;;
4162;1;PT. BERSAMA DISTRIVERSA INDONESIA (DC CIPUTAT);1429;CERAVE;41;Miss Glam Sei Penuh;1;500000;0;;
4163;1;PT. BERSAMA DISTRIVERSA INDONESIA (DC CIPUTAT);1429;CERAVE;42;Miss Glam Mayang;1;500000;0;;
4164;1;PT. BERSAMA DISTRIVERSA INDONESIA (DC CIPUTAT);1429;CERAVE;43;Miss Glam Soeta;1;500000;0;;
4165;1;PT. BERSAMA DISTRIVERSA INDONESIA (DC CIPUTAT);1429;CERAVE;44;Miss Glam Balikpapan;1;500000;0;;
4166;1;PT. BERSAMA DISTRIVERSA INDONESIA (DC CIPUTAT);1482;CIARA;7;Miss Glam Padang;1;500000;0;;
4167;1;PT. BERSAMA DISTRIVERSA INDONESIA (DC CIPUTAT);1482;CIARA;8;Miss Glam Pekanbaru;1;500000;0;;
4168;1;PT. BERSAMA DISTRIVERSA INDONESIA (DC CIPUTAT);1482;CIARA;9;Miss Glam Jambi;1;500000;0;;
4169;1;PT. BERSAMA DISTRIVERSA INDONESIA (DC CIPUTAT);1482;CIARA;13;Miss Glam Bukittinggi;1;500000;0;;
4170;1;PT. BERSAMA DISTRIVERSA INDONESIA (DC CIPUTAT);1482;CIARA;14;Miss Glam Panam;1;500000;0;;
4171;1;PT. BERSAMA DISTRIVERSA INDONESIA (DC CIPUTAT);1482;CIARA;15;Miss Glam Muaro Bungo;1;500000;0;;
4172;1;PT. BERSAMA DISTRIVERSA INDONESIA (DC CIPUTAT);1482;CIARA;17;Miss Glam Lampung;1;500000;0;;
4173;1;PT. BERSAMA DISTRIVERSA INDONESIA (DC CIPUTAT);1482;CIARA;18;Miss Glam Bengkulu;1;500000;0;;
4174;1;PT. BERSAMA DISTRIVERSA INDONESIA (DC CIPUTAT);1482;CIARA;19;Miss Glam Medan;1;500000;0;;
4175;1;PT. BERSAMA DISTRIVERSA INDONESIA (DC CIPUTAT);1482;CIARA;20;Miss Glam Palembang;1;500000;0;;
4176;1;PT. BERSAMA DISTRIVERSA INDONESIA (DC CIPUTAT);1482;CIARA;21;Miss Glam Damar;1;500000;0;;
4177;1;PT. BERSAMA DISTRIVERSA INDONESIA (DC CIPUTAT);1482;CIARA;22;Miss Glam Bangka;1;500000;0;;
4178;1;PT. BERSAMA DISTRIVERSA INDONESIA (DC CIPUTAT);1482;CIARA;23;Miss Glam Payakumbuh;1;500000;0;;
4179;1;PT. BERSAMA DISTRIVERSA INDONESIA (DC CIPUTAT);1482;CIARA;24;Miss Glam Solok;1;500000;0;;
4180;1;PT. BERSAMA DISTRIVERSA INDONESIA (DC CIPUTAT);1482;CIARA;25;Miss Glam Tembilahan;1;500000;0;;
4181;1;PT. BERSAMA DISTRIVERSA INDONESIA (DC CIPUTAT);1482;CIARA;26;Miss Glam Lubuk Linggau;1;500000;0;;
4182;1;PT. BERSAMA DISTRIVERSA INDONESIA (DC CIPUTAT);1482;CIARA;27;Miss Glam Dumai;1;500000;0;;
4183;1;PT. BERSAMA DISTRIVERSA INDONESIA (DC CIPUTAT);1482;CIARA;28;Miss Glam Kedaton;1;500000;0;;
4184;1;PT. BERSAMA DISTRIVERSA INDONESIA (DC CIPUTAT);1482;CIARA;29;Miss Glam Rantau Prapat;1;500000;0;;
4185;1;PT. BERSAMA DISTRIVERSA INDONESIA (DC CIPUTAT);1482;CIARA;30;Miss Glam Tanjung Pinang;1;500000;0;;
4186;1;PT. BERSAMA DISTRIVERSA INDONESIA (DC CIPUTAT);1482;CIARA;31;Miss Glam Sutomo;1;500000;0;;
4187;1;PT. BERSAMA DISTRIVERSA INDONESIA (DC CIPUTAT);1482;CIARA;32;Miss Glam Pasaman Barat;1;500000;0;;
4188;1;PT. BERSAMA DISTRIVERSA INDONESIA (DC CIPUTAT);1482;CIARA;33;Miss Glam Halat;1;500000;0;;
4189;1;PT. BERSAMA DISTRIVERSA INDONESIA (DC CIPUTAT);1482;CIARA;34;Miss Glam Duri;1;500000;0;;
4190;1;PT. BERSAMA DISTRIVERSA INDONESIA (DC CIPUTAT);1482;CIARA;35;Miss Glam Sudirman;1;500000;0;;
4191;1;PT. BERSAMA DISTRIVERSA INDONESIA (DC CIPUTAT);1482;CIARA;36;Miss Glam Dr. Mansyur;1;500000;0;;
4192;1;PT. BERSAMA DISTRIVERSA INDONESIA (DC CIPUTAT);1482;CIARA;38;Miss Glam P. Sidimpuan;1;500000;0;;
4193;1;PT. BERSAMA DISTRIVERSA INDONESIA (DC CIPUTAT);1482;CIARA;39;Miss Glam Aceh;1;500000;0;;
4194;1;PT. BERSAMA DISTRIVERSA INDONESIA (DC CIPUTAT);1482;CIARA;40;Miss Glam Marpoyan;1;500000;0;;
4195;1;PT. BERSAMA DISTRIVERSA INDONESIA (DC CIPUTAT);1482;CIARA;41;Miss Glam Sei Penuh;1;500000;0;;
4196;1;PT. BERSAMA DISTRIVERSA INDONESIA (DC CIPUTAT);1482;CIARA;42;Miss Glam Mayang;1;500000;0;;
4197;1;PT. BERSAMA DISTRIVERSA INDONESIA (DC CIPUTAT);1482;CIARA;43;Miss Glam Soeta;1;500000;0;;
4198;1;PT. BERSAMA DISTRIVERSA INDONESIA (DC CIPUTAT);1482;CIARA;44;Miss Glam Balikpapan;1;500000;0;;
4199;1;PT. BERSAMA DISTRIVERSA INDONESIA (DC CIPUTAT);2306;CLABEAU;7;Miss Glam Padang;2;500000;0;;
4200;1;PT. BERSAMA DISTRIVERSA INDONESIA (DC CIPUTAT);2306;CLABEAU;8;Miss Glam Pekanbaru;2;500000;0;;
4201;1;PT. BERSAMA DISTRIVERSA INDONESIA (DC CIPUTAT);2306;CLABEAU;9;Miss Glam Jambi;2;500000;0;;
4202;1;PT. BERSAMA DISTRIVERSA INDONESIA (DC CIPUTAT);2306;CLABEAU;13;Miss Glam Bukittinggi;2;500000;0;;
4203;1;PT. BERSAMA DISTRIVERSA INDONESIA (DC CIPUTAT);2306;CLABEAU;14;Miss Glam Panam;2;500000;0;;
4204;1;PT. BERSAMA DISTRIVERSA INDONESIA (DC CIPUTAT);2306;CLABEAU;15;Miss Glam Muaro Bungo;2;500000;0;;
4205;1;PT. BERSAMA DISTRIVERSA INDONESIA (DC CIPUTAT);2306;CLABEAU;17;Miss Glam Lampung;2;500000;0;;
4206;1;PT. BERSAMA DISTRIVERSA INDONESIA (DC CIPUTAT);2306;CLABEAU;18;Miss Glam Bengkulu;2;500000;0;;
4207;1;PT. BERSAMA DISTRIVERSA INDONESIA (DC CIPUTAT);2306;CLABEAU;19;Miss Glam Medan;2;500000;0;;
4208;1;PT. BERSAMA DISTRIVERSA INDONESIA (DC CIPUTAT);2306;CLABEAU;20;Miss Glam Palembang;2;500000;0;;
4209;1;PT. BERSAMA DISTRIVERSA INDONESIA (DC CIPUTAT);2306;CLABEAU;21;Miss Glam Damar;2;500000;0;;
4210;1;PT. BERSAMA DISTRIVERSA INDONESIA (DC CIPUTAT);2306;CLABEAU;22;Miss Glam Bangka;2;500000;0;;
4211;1;PT. BERSAMA DISTRIVERSA INDONESIA (DC CIPUTAT);2306;CLABEAU;23;Miss Glam Payakumbuh;2;500000;0;;
4212;1;PT. BERSAMA DISTRIVERSA INDONESIA (DC CIPUTAT);2306;CLABEAU;24;Miss Glam Solok;2;500000;0;;
4213;1;PT. BERSAMA DISTRIVERSA INDONESIA (DC CIPUTAT);2306;CLABEAU;25;Miss Glam Tembilahan;2;500000;0;;
4214;1;PT. BERSAMA DISTRIVERSA INDONESIA (DC CIPUTAT);2306;CLABEAU;26;Miss Glam Lubuk Linggau;2;500000;0;;
4215;1;PT. BERSAMA DISTRIVERSA INDONESIA (DC CIPUTAT);2306;CLABEAU;27;Miss Glam Dumai;2;500000;0;;
4216;1;PT. BERSAMA DISTRIVERSA INDONESIA (DC CIPUTAT);2306;CLABEAU;28;Miss Glam Kedaton;2;500000;0;;
4217;1;PT. BERSAMA DISTRIVERSA INDONESIA (DC CIPUTAT);2306;CLABEAU;29;Miss Glam Rantau Prapat;2;500000;0;;
4218;1;PT. BERSAMA DISTRIVERSA INDONESIA (DC CIPUTAT);2306;CLABEAU;30;Miss Glam Tanjung Pinang;2;500000;0;;
4219;1;PT. BERSAMA DISTRIVERSA INDONESIA (DC CIPUTAT);2306;CLABEAU;31;Miss Glam Sutomo;2;500000;0;;
4220;1;PT. BERSAMA DISTRIVERSA INDONESIA (DC CIPUTAT);2306;CLABEAU;32;Miss Glam Pasaman Barat;2;500000;0;;
4221;1;PT. BERSAMA DISTRIVERSA INDONESIA (DC CIPUTAT);2306;CLABEAU;33;Miss Glam Halat;2;500000;0;;
4222;1;PT. BERSAMA DISTRIVERSA INDONESIA (DC CIPUTAT);2306;CLABEAU;34;Miss Glam Duri;2;500000;0;;
4223;1;PT. BERSAMA DISTRIVERSA INDONESIA (DC CIPUTAT);2306;CLABEAU;35;Miss Glam Sudirman;2;500000;0;;
4224;1;PT. BERSAMA DISTRIVERSA INDONESIA (DC CIPUTAT);2306;CLABEAU;36;Miss Glam Dr. Mansyur;2;500000;0;;
4225;1;PT. BERSAMA DISTRIVERSA INDONESIA (DC CIPUTAT);2306;CLABEAU;38;Miss Glam P. Sidimpuan;2;500000;0;;
4226;1;PT. BERSAMA DISTRIVERSA INDONESIA (DC CIPUTAT);2306;CLABEAU;39;Miss Glam Aceh;2;500000;0;;
4227;1;PT. BERSAMA DISTRIVERSA INDONESIA (DC CIPUTAT);2306;CLABEAU;40;Miss Glam Marpoyan;2;500000;0;;
4228;1;PT. BERSAMA DISTRIVERSA INDONESIA (DC CIPUTAT);2306;CLABEAU;41;Miss Glam Sei Penuh;2;500000;0;;
4229;1;PT. BERSAMA DISTRIVERSA INDONESIA (DC CIPUTAT);2306;CLABEAU;42;Miss Glam Mayang;2;500000;0;;
4230;1;PT. BERSAMA DISTRIVERSA INDONESIA (DC CIPUTAT);2306;CLABEAU;43;Miss Glam Soeta;2;500000;0;;
4231;1;PT. BERSAMA DISTRIVERSA INDONESIA (DC CIPUTAT);2306;CLABEAU;44;Miss Glam Balikpapan;2;500000;0;;
4232;1;PT. BERSAMA DISTRIVERSA INDONESIA (DC CIPUTAT);51;CLEAN & CLEAR;7;Miss Glam Padang;3;500000;0;;
4233;1;PT. BERSAMA DISTRIVERSA INDONESIA (DC CIPUTAT);51;CLEAN & CLEAR;8;Miss Glam Pekanbaru;3;500000;0;;
4234;1;PT. BERSAMA DISTRIVERSA INDONESIA (DC CIPUTAT);51;CLEAN & CLEAR;9;Miss Glam Jambi;3;500000;0;;
4235;1;PT. BERSAMA DISTRIVERSA INDONESIA (DC CIPUTAT);51;CLEAN & CLEAR;13;Miss Glam Bukittinggi;3;500000;0;;
4236;1;PT. BERSAMA DISTRIVERSA INDONESIA (DC CIPUTAT);51;CLEAN & CLEAR;14;Miss Glam Panam;3;500000;0;;
4237;1;PT. BERSAMA DISTRIVERSA INDONESIA (DC CIPUTAT);51;CLEAN & CLEAR;15;Miss Glam Muaro Bungo;3;500000;0;;
4238;1;PT. BERSAMA DISTRIVERSA INDONESIA (DC CIPUTAT);51;CLEAN & CLEAR;17;Miss Glam Lampung;3;500000;0;;
4239;1;PT. BERSAMA DISTRIVERSA INDONESIA (DC CIPUTAT);51;CLEAN & CLEAR;18;Miss Glam Bengkulu;3;500000;0;;
4240;1;PT. BERSAMA DISTRIVERSA INDONESIA (DC CIPUTAT);51;CLEAN & CLEAR;19;Miss Glam Medan;3;500000;0;;
4241;1;PT. BERSAMA DISTRIVERSA INDONESIA (DC CIPUTAT);51;CLEAN & CLEAR;20;Miss Glam Palembang;3;500000;0;;
4242;1;PT. BERSAMA DISTRIVERSA INDONESIA (DC CIPUTAT);51;CLEAN & CLEAR;21;Miss Glam Damar;3;500000;0;;
4243;1;PT. BERSAMA DISTRIVERSA INDONESIA (DC CIPUTAT);51;CLEAN & CLEAR;22;Miss Glam Bangka;3;500000;0;;
