Brand;SKU;Nama;Toko;Stok;Stock;Daily Sales;Max. Daily Sales;Lead Time;Max. Lead Time;Min. Order;Sedang PO;HPP;contribution_pct;contribution_ratio;Lead Time Sedang PO;Is in Padang;No;ID Supplier;Nama Supplier;ID Brand;Nama Brand;ID Store;Nama Store;Hari Order;Min. Purchase;Trading Term;Promo Factor;Delay Factor;Safety stock;Reorder point;Stock cover 30 days;current_stock_days_cover;is_open_po;initial_qty_po;emergency_po_qty;updated_regular_po_qty;final_updated_regular_po_qty;emergency_po_cost;final_updated_regular_po_cost;Source File;Location
AMATERASUN;10400614121;AMATERASUN UV Skin Tint SPF 35 PA++ Medium 25gr ;Miss Glam Padang;3.0;0.0;0.31;3.0;2.0;8.0;3.0;7.0;67640.0;100.0;1.0;5;1;12431.0;3502.0;PT. SAI - PPN (PDG);1806.0;AMATERASUN;7.0;Miss Glam Padang;2.0;500000.0;0.0;;;24;25;10;9.67741935483871;1;0;0;0;0;0.0;0.0;1. Miss Glam Padang.xlsx;PADANG
AMATERASUN;10400618427;AMATERASUN UV Skin Tint Spf 35 PA++++ Sand 25gr;Miss Glam Padang;1.0;0.0;0.07;1.0;2.0;8.0;1.0;2.0;67640.0;100.0;1.0;5;1;12431.0;3502.0;PT. SAI - PPN (PDG);1806.0;AMATERASUN;7.0;Miss Glam Padang;2.0;500000.0;0.0;;;8;9;3;14.285714285714285;1;0;0;0;0;0.0;0.0;1. Miss Glam Padang.xlsx;PADANG
AMATERASUN;8991752004144;AMATERASUN Uv Sunscreen Cream Spf 50+ 50gr;Miss Glam Padang;11.0;0.0;0.47;3.0;2.0;8.0;3.0;4.0;44840.0;100.0;1.0;5;1;12431.0;3502.0;PT. SAI - PPN (PDG);1806.0;AMATERASUN;7.0;Miss Glam Padang;2.0;500000.0;0.0;;;24;25;15;23.404255319148938;1;0;0;0;0;0.0;0.0;1. Miss Glam Padang.xlsx;PADANG
AMATERASUN;8991752004670;AMATERASUN Uv Sunscreen Serum Spf 50+ 50gr;Miss Glam Padang;36.0;0.0;0.73;3.0;2.0;8.0;3.0;0.0;52459.0;100.0;1.0;5;1;12431.0;3502.0;PT. SAI - PPN (PDG);1806.0;AMATERASUN;7.0;Miss Glam Padang;2.0;500000.0;0.0;;;23;25;22;49.31506849315068;0;0;0;0;0;0.0;0.0;1. Miss Glam Padang.xlsx;PADANG
AMATERASUN;10400515311;AMATERASUN Uv Waterbarrier Sunscreen SPF 35 PA++++ 40gr;Miss Glam Padang;37.0;0.0;0.73;4.0;2.0;8.0;1.0;0.0;29640.0;100.0;1.0;5;1;12431.0;3502.0;PT. SAI - PPN (PDG);1806.0;AMATERASUN;7.0;Miss Glam Padang;2.0;500000.0;0.0;;;31;33;22;50.68493150684932;0;0;0;0;0;0.0;0.0;1. Miss Glam Padang.xlsx;PADANG
ANIMATE;8993883370112;ANIMATE 24K Gold Serum 20ml;Miss Glam Padang;1.0;0.0;0.02;1.0;3.0;23.0;3.0;0.0;20720.0;100.0;1.0;5;1;317.0;107.0;CV. DAHLIA - PPN (PDG) ;1520.0;ANIMATE;7.0;Miss Glam Padang;3.0;500000.0;0.0;;;23;24;1;50.0;0;0;0;0;0;0.0;0.0;1. Miss Glam Padang.xlsx;PADANG
ANIMATE;10200513323;ANIMATE 5x Active Whitening Series 5 in 1 Pack;Miss Glam Padang;10.0;0.0;0.15;2.0;3.0;23.0;3.0;0.0;79200.0;100.0;1.0;5;1;317.0;107.0;CV. DAHLIA - PPN (PDG) ;1520.0;ANIMATE;7.0;Miss Glam Padang;3.0;500000.0;0.0;;;46;47;5;66.66666666666667;0;0;0;0;0;0.0;0.0;1. Miss Glam Padang.xlsx;PADANG
ANIMATE;10200516756;ANIMATE By Yunna Mercier Miraculous Dark Spot 5 In 1 Series ;Miss Glam Padang;8.0;0.0;0.07;1.0;3.0;23.0;3.0;0.0;103200.0;100.0;1.0;5;1;317.0;107.0;CV. DAHLIA - PPN (PDG) ;1520.0;ANIMATE;7.0;Miss Glam Padang;3.0;500000.0;0.0;;;23;24;3;114.28571428571428;0;0;0;0;0;0.0;0.0;1. Miss Glam Padang.xlsx;PADANG
ANIMATE;203003110952;ANIMATE Crystal Glam Hydra Tint Berrylicious 4ml ;Miss Glam Padang;3.0;0.0;0.02;1.0;3.0;23.0;1.0;0.0;23120.0;100.0;1.0;5;1;317.0;107.0;CV. DAHLIA - PPN (PDG) ;1520.0;ANIMATE;7.0;Miss Glam Padang;3.0;500000.0;0.0;;;23;24;1;150.0;0;0;0;0;0;0.0;0.0;1. Miss Glam Padang.xlsx;PADANG
ANIMATE;203003111009;ANIMATE Crystal Glam Hydra Tint Candyfloss Pink 4ml ;Miss Glam Padang;1.0;0.0;0.05;1.0;3.0;23.0;1.0;0.0;23120.0;100.0;1.0;5;1;317.0;107.0;CV. DAHLIA - PPN (PDG) ;1520.0;ANIMATE;7.0;Miss Glam Padang;3.0;500000.0;0.0;;;23;24;2;20.0;1;1;1;0;0;23120.0;0.0;1. Miss Glam Padang.xlsx;PADANG
